"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"1500000US360470191002","Block Group 2, Census Tract 191, Kings County, New York","1034","467","null","null","422","253","null","null","184","179","null","null","0","12","null","null","180","126","null","null","0","12","null","null","248","null","398","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470191003","Block Group 3, Census Tract 191, Kings County, New York","709","290","null","null","415","216","null","null","146","165","null","null","0","12","null","null","101","144","null","null","0","12","null","null","33","null","43","null","14","22","null","null","14","22","null","null","0","12","null","null",
"1500000US360470192001","Block Group 1, Census Tract 192, Kings County, New York","953","378","null","null","776","384","null","null","2","6","null","null","9","13","null","null","30","34","null","null","0","12","null","null","136","null","110","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470192002","Block Group 2, Census Tract 192, Kings County, New York","579","311","null","null","74","54","null","null","4","6","null","null","0","12","null","null","266","264","null","null","0","12","null","null","206","null","126","null","29","47","null","null","29","47","null","null","0","12","null","null",
"1500000US360470192003","Block Group 3, Census Tract 192, Kings County, New York","1112","227","null","null","154","88","null","null","0","12","null","null","0","12","null","null","952","215","null","null","0","12","null","null","0","null","12","null","6","11","null","null","6","11","null","null","0","12","null","null",
"1500000US360470192004","Block Group 4, Census Tract 192, Kings County, New York","72","91","null","null","72","91","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470193001","Block Group 1, Census Tract 193, Kings County, New York","2775","602","null","null","1118","266","null","null","957","453","null","null","12","23","null","null","335","176","null","null","0","12","null","null","85","null","64","null","268","180","null","null","222","176","null","null","46","59","null","null",
"1500000US360470193002","Block Group 2, Census Tract 193, Kings County, New York","1062","333","null","null","606","353","null","null","180","134","null","null","0","12","null","null","207","201","null","null","0","12","null","null","49","null","62","null","20","28","null","null","6","13","null","null","14","24","null","null",
"1500000US360470193003","Block Group 3, Census Tract 193, Kings County, New York","702","193","null","null","393","123","null","null","32","32","null","null","0","12","null","null","220","98","null","null","5","9","null","null","10","null","16","null","42","33","null","null","17","16","null","null","25","22","null","null",
"1500000US360470193004","Block Group 4, Census Tract 193, Kings County, New York","1601","377","null","null","411","180","null","null","1122","350","null","null","0","12","null","null","68","83","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470194001","Block Group 1, Census Tract 194, Kings County, New York","1689","392","null","null","554","228","null","null","0","12","null","null","0","12","null","null","982","323","null","null","0","12","null","null","153","null","186","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470194002","Block Group 2, Census Tract 194, Kings County, New York","774","297","null","null","190","176","null","null","0","12","null","null","0","12","null","null","494","207","null","null","0","12","null","null","90","null","124","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470194003","Block Group 3, Census Tract 194, Kings County, New York","1002","659","null","null","273","130","null","null","6","17","null","null","0","12","null","null","701","658","null","null","0","12","null","null","0","null","12","null","22","30","null","null","21","29","null","null","1","2","null","null",
"1500000US360470195001","Block Group 1, Census Tract 195, Kings County, New York","538","151","null","null","400","129","null","null","40","45","null","null","0","12","null","null","22","25","null","null","0","12","null","null","0","null","12","null","76","65","null","null","27","41","null","null","49","51","null","null",
"1500000US360470195002","Block Group 2, Census Tract 195, Kings County, New York","361","132","null","null","249","111","null","null","17","20","null","null","14","23","null","null","6","10","null","null","0","12","null","null","10","null","18","null","65","43","null","null","11","18","null","null","54","37","null","null",
"1500000US360470195003","Block Group 3, Census Tract 195, Kings County, New York","1701","394","null","null","623","209","null","null","948","382","null","null","0","12","null","null","66","102","null","null","0","12","null","null","39","null","41","null","25","28","null","null","0","12","null","null","25","28","null","null",
"1500000US360470195004","Block Group 4, Census Tract 195, Kings County, New York","528","233","null","null","456","221","null","null","69","64","null","null","0","12","null","null","3","6","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470196001","Block Group 1, Census Tract 196, Kings County, New York","1621","482","null","null","467","251","null","null","0","12","null","null","0","12","null","null","940","412","null","null","0","12","null","null","211","null","197","null","3","5","null","null","3","5","null","null","0","12","null","null",
"1500000US360470196002","Block Group 2, Census Tract 196, Kings County, New York","1212","387","null","null","701","254","null","null","0","12","null","null","0","12","null","null","414","292","null","null","0","12","null","null","97","null","113","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470196003","Block Group 3, Census Tract 196, Kings County, New York","1405","446","null","null","490","235","null","null","244","336","null","null","0","12","null","null","256","202","null","null","0","12","null","null","370","null","274","null","45","43","null","null","28","38","null","null","17","21","null","null",
